Godot Engine v4.7.1.stable.official.a13da4feb - https://godotengine.org

======================================================================
BENCHMARK SMART TOP DOWN
  repeticiones=5  paralelo=16  aceleracion=x60 (3600 ticks/s)  semilla=20260408
  salida=res://results_v2
======================================================================

[1/16] Configuracion base=base  (p20_m0.15_gaussiana_torneo_uniforme_aleatorio_deep)
  [vs_tipo_A] sensores congelados (IV.2 del PDF): escudo_objetivo
  [vs_humano_bot] gen 19/25  mejor=  107.69  medio=    3.41
  [vs_humano_bot] gen 20/25  mejor=  139.18  medio=    2.22
  [vs_humano_bot] gen 21/25  mejor=  166.26  medio=   18.51
  [vs_humano_bot] gen 22/25  mejor=   47.97  medio=    0.50
  [vs_humano_bot] gen 23/25  mejor=   31.71  medio=   -5.26
  [vs_humano_bot] gen 24/25  mejor=  134.05  medio=   24.92
  [vs_humano_bot] gen 25/25  mejor=  105.16  medio=    4.44
  [vs_escolta_D] sensores congelados (IV.2 del PDF): escudo_objetivo
  [vs_escolta_D] gen  1/25  mejor=  137.66  medio=   77.50
  [vs_escolta_D] gen  2/25  mejor=   96.35  medio=   31.97
  [vs_escolta_D] gen  3/25  mejor=  104.60  medio=   54.02
  [vs_escolta_D] gen  4/25  mejor=  142.07  medio=   79.80
  [vs_escolta_D] gen  5/25  mejor=  132.99  medio=   47.46
  [vs_escolta_D] gen  6/25  mejor=  119.90  medio=   59.81
  [vs_escolta_D] gen  7/25  mejor=  193.41  medio=   99.41
  [vs_escolta_D] gen  8/25  mejor=  128.07  medio=   56.05
  [vs_escolta_D] gen  9/25  mejor=   96.55  medio=   44.49
  [vs_escolta_D] gen 10/25  mejor=  165.80  medio=   89.30
  [vs_escolta_D] gen 11/25  mejor=  188.06  medio=   49.23
  [vs_escolta_D] gen 12/25  mejor=  166.04  medio=   46.99
  [vs_escolta_D] gen 13/25  mejor=  165.80  medio=   82.57
  [vs_escolta_D] gen 14/25  mejor=  200.26  medio=   58.23
  [vs_escolta_D] gen 15/25  mejor=  166.04  medio=   56.21
  [vs_escolta_D] gen 16/25  mejor=  165.80  medio=   82.63
  [vs_escolta_D] gen 17/25  mejor=  188.06  medio=   55.11
  [vs_escolta_D] gen 18/25  mejor=  166.04  medio=   53.79
  [vs_escolta_D] gen 19/25  mejor=  165.80  medio=   89.92
  [vs_escolta_D] gen 20/25  mejor=  188.06  medio=   67.56
  [vs_escolta_D] gen 21/25  mejor=  166.04  medio=   55.75
  [vs_escolta_D] gen 22/25  mejor=  165.80  medio=   89.72
  [vs_escolta_D] gen 23/25  mejor=  216.98  medio=   67.78
  [vs_escolta_D] gen 24/25  mejor=  248.04  medio=   67.57
  [vs_escolta_D] gen 25/25  mejor=  200.65  medio=   87.17
  Entrenamiento terminado. Fitness del mejor: 200.65
  repeticion 1/5 completada (13 escenarios)
  repeticion 2/5 completada (13 escenarios)
  repeticion 3/5 completada (13 escenarios)
  repeticion 4/5 completada (13 escenarios)
  repeticion 5/5 completada (13 escenarios)

[4/16] Configuracion tasa_mutacion=0.05  (p20_m0.05_gaussiana_torneo_uniforme_aleatorio_deep)
  [vs_tipo_A] sensores congelados (IV.2 del PDF): escudo_objetivo
  [vs_tipo_A] gen  1/25  mejor=   49.40  medio=   32.75
  [vs_tipo_A] gen  2/25  mejor=   60.83  medio=   12.16
  [vs_tipo_A] gen  3/25  mejor=   59.73  medio=   10.52
  [vs_tipo_A] gen  4/25  mejor=   57.34  medio=   34.73
  [vs_tipo_A] gen  5/25  mejor=   63.48  medio=   18.89
  [vs_tipo_A] gen  6/25  mejor=   65.34  medio=   21.73
  [vs_tipo_A] gen  7/25  mejor=   51.34  medio=   40.12
  [vs_tipo_A] gen  8/25  mejor=   48.95  medio=   20.50
  [vs_tipo_A] gen  9/25  mejor=   53.93  medio=   29.55
  [vs_tipo_A] gen 10/25  mejor=   78.87  medio=   44.43
  [vs_tipo_A] gen 11/25  mejor=   54.95  medio=   36.66
  [vs_tipo_A] gen 12/25  mejor=   64.20  medio=   32.88
  [vs_tipo_A] gen 13/25  mejor=   69.25  medio=   42.34
  [vs_tipo_A] gen 14/25  mejor=   55.01  medio=   39.38
  [vs_tipo_A] gen 15/25  mejor=   78.56  medio=   53.20
  [vs_tipo_A] gen 16/25  mejor=   74.72  medio=   56.97
  [vs_tipo_A] gen 17/25  mejor=   61.15  medio=   42.97
  [vs_tipo_A] gen 18/25  mejor=   78.15  medio=   44.87
  [vs_tipo_A] gen 19/25  mejor=   75.16  medio=   53.82
  [vs_tipo_A] gen 20/25  mejor=   54.95  medio=   41.45
  [vs_tipo_A] gen 21/25  mejor=   84.30  medio=   49.32
  [vs_tipo_A] gen 22/25  mejor=   75.05  medio=   55.57
  [vs_tipo_A] gen 23/25  mejor=   72.95  medio=   48.68
  [vs_tipo_A] gen 24/25  mejor=   78.22  medio=   47.99
  [vs_tipo_A] gen 25/25  mejor=   74.98  medio=   50.62
  [vs_tipo_B] sin sensores congelados
  [vs_tipo_B] gen  1/25  mejor=   -7.80  medio=   -7.80
  [vs_tipo_B] gen  2/25  mejor=   -7.80  medio=   -7.80
  [vs_tipo_B] gen  3/25  mejor=   -7.80  medio=   -7.80
  [vs_tipo_B] gen  4/25  mejor=   -7.80  medio=   -7.80
  [vs_tipo_B] gen  5/25  mejor=   -7.80  medio=   -7.80
  [vs_tipo_B] gen  6/25  mejor=   82.82  medio=   -3.27
  [vs_tipo_B] gen  7/25  mejor=   83.02  medio=   11.95
  [vs_tipo_B] gen  8/25  mejor=   84.85  medio=   -2.88
  [vs_tipo_B] gen  9/25  mejor=  174.56  medio=   63.25
  [vs_tipo_B] gen 10/25  mejor=  173.60  medio=   70.33
  [vs_tipo_B] gen 11/25  mejor=  176.00  medio=  112.49
  [vs_tipo_B] gen 12/25  mejor=  177.13  medio=   81.00
  [vs_tipo_B] gen 13/25  mejor=  171.87  medio=   54.81
  [vs_tipo_B] gen 14/25  mejor=  175.21  medio=   91.05
  [vs_tipo_B] gen 15/25  mejor=  174.63  medio=   89.93
  [vs_tipo_B] gen 16/25  mejor=  174.87  medio=   68.44
  [vs_tipo_B] gen 17/25  mejor=  175.14  medio=   84.94
  [vs_tipo_B] gen 18/25  mejor=  179.26  medio=  103.06
  [vs_tipo_B] gen 19/25  mejor=  175.20  medio=   59.28
  [vs_tipo_B] gen 20/25  mejor=  175.43  medio=  120.73
  [vs_tipo_B] gen 21/25  mejor=  176.55  medio=  112.36
  [vs_tipo_B] gen 22/25  mejor=  175.25  medio=  102.73
  [vs_tipo_B] gen 23/25  mejor=  175.22  medio=  113.97
  [vs_tipo_B] gen 24/25  mejor=  175.07  medio=  110.92
  [vs_tipo_B] gen 25/25  mejor=  175.35  medio=   81.68
  [vs_tipo_C] sensores congelados (IV.2 del PDF): escudo_objetivo
  [vs_tipo_C] gen  1/25  mejor=  137.92  medio=   71.15
  [vs_tipo_C] gen  2/25  mejor=  173.10  medio=   83.59
  [vs_tipo_C] gen  3/25  mejor=  221.48  medio=   88.39
  [vs_tipo_C] gen  4/25  mejor=  177.83  medio=   81.36
  [vs_tipo_C] gen  5/25  mejor=  165.08  medio=   80.54
  [vs_tipo_C] gen  6/25  mejor=  222.70  medio=  110.59
  [vs_tipo_C] gen  7/25  mejor=  205.36  medio=   72.62
  [vs_tipo_C] gen  8/25  mejor=  172.05  medio=   78.39
  [vs_tipo_C] gen  9/25  mejor=  155.61  medio=   99.41
  [vs_tipo_C] gen 10/25  mejor=  193.73  medio=   76.87
  [vs_tipo_C] gen 11/25  mejor=  270.49  medio=   97.08
  [vs_tipo_C] gen 12/25  mejor=  199.69  medio=  104.75
  [vs_tipo_C] gen 13/25  mejor=  157.93  medio=   76.82
  [vs_tipo_C] gen 14/25  mejor=  184.87  medio=   75.40
  [vs_tipo_C] gen 15/25  mejor=  223.61  medio=  107.16
  [vs_tipo_C] gen 16/25  mejor=  176.21  medio=   85.66
  [vs_tipo_C] gen 17/25  mejor=  166.18  medio=  111.61
  [vs_tipo_C] gen 18/25  mejor=  229.33  medio=  109.51
  [vs_tipo_C] gen 19/25  mejor=  179.51  medio=   82.55
  [vs_tipo_C] gen 20/25  mejor=  194.15  medio=  104.26
  [vs_tipo_C] gen 21/25  mejor=  235.61  medio=  120.21
  [vs_tipo_C] gen 22/25  mejor=  194.22  medio=  127.34
  [vs_tipo_C] gen 23/25  mejor=  230.50  medio=  116.78
  [vs_tipo_C] gen 24/25  mejor=  238.33  medio=  128.60
  [vs_tipo_C] gen 25/25  mejor=  219.96  medio=  129.99
  [vs_humano_bot] sin sensores congelados
  [vs_humano_bot] gen  1/25  mejor=   29.66  medio=    0.53
  [vs_humano_bot] gen  2/25  mejor=   -7.80  medio=   -8.08
  [vs_humano_bot] gen  3/25  mejor=    7.24  medio=    0.51
  [vs_humano_bot] gen  4/25  mejor=    9.54  medio=    0.20
  [vs_humano_bot] gen  5/25  mejor=   -7.80  medio=   -7.92
  [vs_humano_bot] gen  6/25  mejor=   20.14  medio=   -2.05
  [vs_humano_bot] gen  7/25  mejor=   20.14  medio=    0.65
  [vs_humano_bot] gen  8/25  mejor=   -7.80  medio=   -7.96
  [vs_humano_bot] gen  9/25  mejor=    6.64  medio=   -1.00
  [vs_humano_bot] gen 10/25  mejor=    8.77  medio=    0.37
  [vs_humano_bot] gen 11/25  mejor=   -7.80  medio=   -8.22
  [vs_humano_bot] gen 12/25  mejor=   29.99  medio=   -3.77
  [vs_humano_bot] gen 13/25  mejor=   29.99  medio=    1.49
  [vs_humano_bot] gen 14/25  mejor=   16.56  medio=   -6.58
  [vs_humano_bot] gen 15/25  mejor=   40.46  medio=    5.18
  [vs_humano_bot] gen 16/25  mejor=   40.46  medio=    7.10
  [vs_humano_bot] gen 17/25  mejor=   41.29  medio=   -4.77
  [vs_humano_bot] gen 18/25  mejor=   50.63  medio=   20.97
  [vs_humano_bot] gen 19/25  mejor=   30.25  medio=    1.59
  [vs_humano_bot] gen 20/25  mejor=   41.75  medio=    0.35
  [vs_humano_bot] gen 21/25  mejor=   77.61  medio=   20.12
  [vs_humano_bot] gen 22/25  mejor=   49.91  medio=    5.11
  [vs_humano_bot] gen 23/25  mejor=   44.72  medio=   11.43
  [vs_humano_bot] gen 24/25  mejor=   93.89  medio=   39.80
  [vs_humano_bot] gen 25/25  mejor=   49.64  medio=   16.19
  [vs_escolta_D] sensores congelados (IV.2 del PDF): escudo_objetivo
  [vs_escolta_D] gen  1/25  mejor=  160.47  medio=   34.17
  [vs_escolta_D] gen  2/25  mejor=   74.30  medio=   30.42
  [vs_escolta_D] gen  3/25  mejor=  119.51  medio=   35.58
  [vs_escolta_D] gen  4/25  mejor=  158.96  medio=   88.03
  [vs_escolta_D] gen  5/25  mejor=   79.00  medio=   38.30
  [vs_escolta_D] gen  6/25  mejor=   73.33  medio=   40.43
  [vs_escolta_D] gen  7/25  mejor=  137.91  medio=   72.67
  [vs_escolta_D] gen  8/25  mejor=   99.65  medio=   35.55
  [vs_escolta_D] gen  9/25  mejor=  151.87  medio=   47.78
  [vs_escolta_D] gen 10/25  mejor=  145.12  medio=   76.22
  [vs_escolta_D] gen 11/25  mejor=  140.43  medio=   37.72
  [vs_escolta_D] gen 12/25  mejor=  124.64  medio=   56.33
  [vs_escolta_D] gen 13/25  mejor=  118.13  medio=   68.42
  [vs_escolta_D] gen 14/25  mejor=   97.19  medio=   48.81
  [vs_escolta_D] gen 15/25  mejor=   81.70  medio=   50.47
  [vs_escolta_D] gen 16/25  mejor=  160.90  medio=   91.21
  [vs_escolta_D] gen 17/25  mejor=   78.82  medio=   33.06
  [vs_escolta_D] gen 18/25  mejor=  120.04  medio=   60.65
  [vs_escolta_D] gen 19/25  mejor=  173.29  medio=   84.36
  [vs_escolta_D] gen 20/25  mejor=  107.67  medio=   48.94
  [vs_escolta_D] gen 21/25  mejor=   99.53  medio=   51.81
  [vs_escolta_D] gen 22/25  mejor=  266.16  medio=   99.40
  [vs_escolta_D] gen 23/25  mejor=  106.13  medio=   51.47
  [vs_escolta_D] gen 24/25  mejor=   92.98  medio=   50.02
  [vs_escolta_D] gen 25/25  mejor=  194.91  medio=   97.90
  Entrenamiento terminado. Fitness del mejor: 194.91
  repeticion 1/5 completada (13 escenarios)
  repeticion 2/5 completada (13 escenarios)
  repeticion 3/5 completada (13 escenarios)
  repeticion 4/5 completada (13 escenarios)
  repeticion 5/5 completada (13 escenarios)

[5/16] Configuracion tasa_mutacion=0.30  (p20_m0.30_gaussiana_torneo_uniforme_aleatorio_deep)
  [vs_tipo_A] sensores congelados (IV.2 del PDF): escudo_objetivo
  [vs_tipo_A] gen  1/25  mejor=   49.40  medio=   32.75
  [vs_tipo_A] gen  2/25  mejor=   48.95  medio=    9.53
  [vs_tipo_A] gen  3/25  mejor=   68.77  medio=   15.46
  [vs_tipo_A] gen  4/25  mejor=   49.27  medio=   24.10
  [vs_tipo_A] gen  5/25  mejor=   66.95  medio=   19.09
  [vs_tipo_A] gen  6/25  mejor=   68.77  medio=   19.59
  [vs_tipo_A] gen  7/25  mejor=   53.74  medio=   42.22
  [vs_tipo_A] gen  8/25  mejor=   54.95  medio=   18.89
  [vs_tipo_A] gen  9/25  mejor=   54.36  medio=   19.87
  [vs_tipo_A] gen 10/25  mejor=   51.34  medio=   33.24
  [vs_tipo_A] gen 11/25  mejor=   48.95  medio=   20.61
  [vs_tipo_A] gen 12/25  mejor=   54.59  medio=   19.63
  [vs_tipo_A] gen 13/25  mejor=   51.34  medio=   35.15
  [vs_tipo_A] gen 14/25  mejor=   72.07  medio=   22.39
  [vs_tipo_A] gen 15/25  mejor=   62.36  medio=   22.92
  [vs_tipo_A] gen 16/25  mejor=   68.88  medio=   38.90
  [vs_tipo_A] gen 17/25  mejor=   51.02  medio=   27.61
  [vs_tipo_A] gen 18/25  mejor=   52.20  medio=   19.03
  [vs_tipo_A] gen 19/25  mejor=   56.92  medio=   38.71
  [vs_tipo_A] gen 20/25  mejor=   54.95  medio=   25.33
  [vs_tipo_A] gen 21/25  mejor=   58.20  medio=   22.14
  [vs_tipo_A] gen 22/25  mejor=   51.78  medio=   41.13
  [vs_tipo_A] gen 23/25  mejor=   60.95  medio=   30.66
  [vs_tipo_A] gen 24/25  mejor=   71.36  medio=   26.64
  [vs_tipo_A] gen 25/25  mejor=   78.46  medio=   49.11
  [vs_tipo_B] sin sensores congelados
  [vs_tipo_B] gen  1/25  mejor=   85.52  medio=   11.50
  [vs_tipo_B] gen  2/25  mejor=  166.14  medio=   18.81
  [vs_tipo_B] gen  3/25  mejor=  171.58  medio=   53.05
  [vs_tipo_B] gen  4/25  mejor=  177.97  medio=   72.22
  [vs_tipo_B] gen  5/25  mejor=  188.78  medio=  120.29
  [vs_tipo_B] gen  6/25  mejor=  181.10  medio=   63.00
  [vs_tipo_B] gen  7/25  mejor=  177.23  medio=   68.08
  [vs_tipo_B] gen  8/25  mejor=  184.34  medio=   93.15
  [vs_tipo_B] gen  9/25  mejor=  181.10  medio=   86.42
  [vs_tipo_B] gen 10/25  mejor=  180.82  medio=  111.10
  [vs_tipo_B] gen 11/25  mejor=  184.34  medio=   87.63
  [vs_tipo_B] gen 12/25  mejor=  184.40  medio=   92.70
  [vs_tipo_B] gen 13/25  mejor=  177.23  medio=   57.42
  [vs_tipo_B] gen 14/25  mejor=  184.34  medio=   67.18
  [vs_tipo_B] gen 15/25  mejor=  181.10  medio=   73.68
  [vs_tipo_B] gen 16/25  mejor=  180.83  medio=   69.40
  [vs_tipo_B] gen 17/25  mejor=  184.34  medio=   62.49
  [vs_tipo_B] gen 18/25  mejor=  181.70  medio=   96.40
  [vs_tipo_B] gen 19/25  mejor=  177.23  medio=   88.91
  [vs_tipo_B] gen 20/25  mejor=  184.34  medio=   97.98
  [vs_tipo_B] gen 21/25  mejor=  181.67  medio=  108.00
  [vs_tipo_B] gen 22/25  mejor=  182.49  medio=  109.66
  [vs_tipo_B] gen 23/25  mejor=  186.37  medio=   58.93
  [vs_tipo_B] gen 24/25  mejor=  184.38  medio=   71.96
  [vs_tipo_B] gen 25/25  mejor=  179.08  medio=   85.09
  [vs_tipo_C] sensores congelados (IV.2 del PDF): escudo_objetivo
  [vs_tipo_C] gen  1/25  mejor=  197.62  medio=   74.85
  [vs_tipo_C] gen  2/25  mejor=  169.38  medio=   66.19
  [vs_tipo_C] gen  3/25  mejor=  154.07  medio=   68.25
  [vs_tipo_C] gen  4/25  mejor=  197.62  medio=   64.40
  [vs_tipo_C] gen  5/25  mejor=  224.90  medio=   70.11
  [vs_tipo_C] gen  6/25  mejor=  209.89  medio=   76.70
  [vs_tipo_C] gen  7/25  mejor=  181.32  medio=   65.76
  [vs_tipo_C] gen  8/25  mejor=  224.90  medio=   48.56
  [vs_tipo_C] gen  9/25  mejor=  209.89  medio=   72.98
  [vs_tipo_C] gen 10/25  mejor=  181.32  medio=   67.52
  [vs_tipo_C] gen 11/25  mejor=  234.15  medio=   72.83
  [vs_tipo_C] gen 12/25  mejor=  218.18  medio=   96.22
  [vs_tipo_C] gen 13/25  mejor=  188.20  medio=   86.91
  [vs_tipo_C] gen 14/25  mejor=  234.15  medio=   96.60
  [vs_tipo_C] gen 15/25  mejor=  220.41  medio=   88.68
  [vs_tipo_C] gen 16/25  mejor=  205.61  medio=  112.56
  [vs_tipo_C] gen 17/25  mejor=  167.16  medio=   79.81
  [vs_tipo_C] gen 18/25  mejor=  217.49  medio=  110.17
  [vs_tipo_C] gen 19/25  mejor=  187.91  medio=   91.17
  [vs_tipo_C] gen 20/25  mejor=  237.23  medio=  105.11
  [vs_tipo_C] gen 21/25  mejor=  217.99  medio=  120.69
  [vs_tipo_C] gen 22/25  mejor=  189.51  medio=  102.09
  [vs_tipo_C] gen 23/25  mejor=  237.04  medio=   93.64
  [vs_tipo_C] gen 24/25  mejor=  217.99  medio=  133.05
  [vs_tipo_C] gen 25/25  mejor=  187.91  medio=   96.05
  [vs_humano_bot] sin sensores congelados
  [vs_humano_bot] gen  1/25  mejor=   43.99  medio=   10.85
  [vs_humano_bot] gen  2/25  mejor=   16.77  medio=  -11.75
  [vs_humano_bot] gen  3/25  mejor=   38.55  medio=   19.92
  [vs_humano_bot] gen  4/25  mejor=   36.05  medio=   10.50
  [vs_humano_bot] gen  5/25  mejor=   -7.47  medio=   -9.58
  [vs_humano_bot] gen  6/25  mejor=   49.89  medio=    5.26
  [vs_humano_bot] gen  7/25  mejor=   49.89  medio=    4.88
  [vs_humano_bot] gen  8/25  mejor=   -7.47  medio=  -11.65
  [vs_humano_bot] gen  9/25  mejor=  124.03  medio=   11.57
  [vs_humano_bot] gen 10/25  mejor=  124.36  medio=   24.27
  [vs_humano_bot] gen 11/25  mejor=   -0.04  medio=   -7.34
  [vs_humano_bot] gen 12/25  mejor=   33.25  medio=   -2.88
  [vs_humano_bot] gen 13/25  mejor=   56.51  medio=    3.60
  [vs_humano_bot] gen 14/25  mejor=    5.26  medio=   -7.06
  [vs_humano_bot] gen 15/25  mejor=   70.92  medio=    4.81
  [vs_humano_bot] gen 16/25  mejor=   53.26  medio=   -3.56
  [vs_humano_bot] gen 17/25  mejor=   30.98  medio=   -4.97
  [vs_humano_bot] gen 18/25  mejor=   68.00  medio=   -1.38
  [vs_humano_bot] gen 19/25  mejor=   49.84  medio=    2.72
  [vs_humano_bot] gen 20/25  mejor=   13.74  medio=   -8.75
  [vs_humano_bot] gen 21/25  mejor=   48.93  medio=    3.39
  [vs_humano_bot] gen 22/25  mejor=   80.08  medio=    8.39
  [vs_humano_bot] gen 23/25  mejor=    6.72  medio=  -10.67
  [vs_humano_bot] gen 24/25  mejor=  119.79  medio=   16.37
  [vs_humano_bot] gen 25/25  mejor=  123.18  medio=    8.99
  [vs_escolta_D] sensores congelados (IV.2 del PDF): escudo_objetivo
  [vs_escolta_D] gen  1/25  mejor=  109.83  medio=   20.72
  [vs_escolta_D] gen  2/25  mejor=  120.62  medio=   41.45
  [vs_escolta_D] gen  3/25  mejor=   46.11  medio=    2.94
  [vs_escolta_D] gen  4/25  mejor=  237.42  medio=   95.50
  [vs_escolta_D] gen  5/25  mejor=  218.55  medio=   74.92
  [vs_escolta_D] gen  6/25  mejor=  137.61  medio=   52.70
  [vs_escolta_D] gen  7/25  mejor=  195.09  medio=  123.11
  [vs_escolta_D] gen  8/25  mejor=  208.58  medio=   75.02
  [vs_escolta_D] gen  9/25  mejor=  219.46  medio=   68.17
  [vs_escolta_D] gen 10/25  mejor=  237.39  medio=   98.60
  [vs_escolta_D] gen 11/25  mejor=  220.68  medio=  100.10
  [vs_escolta_D] gen 12/25  mejor=  178.96  medio=   72.63
  [vs_escolta_D] gen 13/25  mejor=  242.51  medio=  123.44
  [vs_escolta_D] gen 14/25  mejor=  239.93  medio=   82.92
  [vs_escolta_D] gen 15/25  mejor=  203.43  medio=   56.61
  [vs_escolta_D] gen 16/25  mejor=  239.04  medio=  113.81
  [vs_escolta_D] gen 17/25  mejor=  178.69  medio=  100.80
  [vs_escolta_D] gen 18/25  mejor=  137.50  medio=   63.99
  [vs_escolta_D] gen 19/25  mejor=  226.84  medio=  124.51
  [vs_escolta_D] gen 20/25  mejor=  210.09  medio=  114.06
  [vs_escolta_D] gen 21/25  mejor=  244.33  medio=  111.90
  [vs_escolta_D] gen 22/25  mejor=  236.03  medio=  130.27
  [vs_escolta_D] gen 23/25  mejor=  229.62  medio=  129.97
  [vs_escolta_D] gen 24/25  mejor=  244.33  medio=   99.15
  [vs_escolta_D] gen 25/25  mejor=  277.99  medio=  145.02
  Entrenamiento terminado. Fitness del mejor: 277.99
  repeticion 1/5 completada (13 escenarios)
  repeticion 2/5 completada (13 escenarios)
  repeticion 3/5 completada (13 escenarios)
  repeticion 4/5 completada (13 escenarios)
  repeticion 5/5 completada (13 escenarios)

[6/16] Configuracion pesos_iniciales=iguales  (p20_m0.15_gaussiana_torneo_uniforme_iguales_deep)
  [vs_tipo_A] sensores congelados (IV.2 del PDF): escudo_objetivo
  [vs_tipo_A] gen  1/25  mejor=  -29.95  medio=  -29.95
  [vs_tipo_A] gen  2/25  mejor=   18.95  medio=    1.91
  [vs_tipo_A] gen  3/25  mejor=   18.59  medio=   10.13
  [vs_tipo_A] gen  4/25  mejor=   45.34  medio=   29.01
  [vs_tipo_A] gen  5/25  mejor=   18.95  medio=   13.91
  [vs_tipo_A] gen  6/25  mejor=   18.59  medio=   16.16
  [vs_tipo_A] gen  7/25  mejor=   45.34  medio=   31.04
  [vs_tipo_A] gen  8/25  mejor=   18.95  medio=   16.43
  [vs_tipo_A] gen  9/25  mejor=   18.59  medio=    6.80
  [vs_tipo_A] gen 10/25  mejor=   45.34  medio=   33.16
  [vs_tipo_A] gen 11/25  mejor=   18.95  medio=   12.02
  [vs_tipo_A] gen 12/25  mejor=   18.59  medio=   11.76
  [vs_tipo_A] gen 13/25  mejor=   45.34  medio=   40.94
  [vs_tipo_A] gen 14/25  mejor=   18.95  medio=   17.03
  [vs_tipo_A] gen 15/25  mejor=   18.59  medio=   18.59
  [vs_tipo_A] gen 16/25  mejor=   45.34  medio=   35.19
  [vs_tipo_A] gen 17/25  mejor=   18.95  medio=    9.81
  [vs_tipo_A] gen 18/25  mejor=   36.59  medio=    9.20
  [vs_tipo_A] gen 19/25  mejor=   49.51  medio=   42.07
  [vs_tipo_A] gen 20/25  mejor=   49.30  medio=   26.47
  [vs_tipo_A] gen 21/25  mejor=   64.20  medio=   27.87
  [vs_tipo_A] gen 22/25  mejor=   79.57  medio=   23.39
  [vs_tipo_A] gen 23/25  mejor=   89.02  medio=   26.71
  [vs_tipo_A] gen 24/25  mejor=   64.20  medio=   37.81
  [vs_tipo_A] gen 25/25  mejor=   60.95  medio=   37.21
  [vs_tipo_B] sin sensores congelados
  [vs_tipo_B] gen  1/25  mejor=   10.20  medio=   -6.90
  [vs_tipo_B] gen  2/25  mejor=   -7.80  medio=   -8.22
  [vs_tipo_B] gen  3/25  mejor=   37.77  medio=   -5.52
  [vs_tipo_B] gen  4/25  mejor=   37.92  medio=   -2.00
  [vs_tipo_B] gen  5/25  mejor=  111.31  medio=   17.24
  [vs_tipo_B] gen  6/25  mejor=  188.57  medio=   33.98
  [vs_tipo_B] gen  7/25  mejor=  193.40  medio=   33.44
  [vs_tipo_B] gen  8/25  mejor=  187.01  medio=   34.57
  [vs_tipo_B] gen  9/25  mejor=  188.57  medio=   34.25
  [vs_tipo_B] gen 10/25  mejor=  193.40  medio=   54.75
  [vs_tipo_B] gen 11/25  mejor=  194.68  medio=   45.08
  [vs_tipo_B] gen 12/25  mejor=  191.25  medio=   67.37
  [vs_tipo_B] gen 13/25  mejor=  188.60  medio=   80.16
  [vs_tipo_B] gen 14/25  mejor=  193.74  medio=   70.55
  [vs_tipo_B] gen 15/25  mejor=  189.83  medio=   54.91
  [vs_tipo_B] gen 16/25  mejor=  194.37  medio=   44.31
  [vs_tipo_B] gen 17/25  mejor=  192.72  medio=   81.58
  [vs_tipo_B] gen 18/25  mejor=  194.52  medio=   73.99
  [vs_tipo_B] gen 19/25  mejor=  197.53  medio=   98.69
  [vs_tipo_B] gen 20/25  mejor=  196.80  medio=   81.37
  [vs_tipo_B] gen 21/25  mejor=  196.26  medio=  113.75
  [vs_tipo_B] gen 22/25  mejor=  197.53  medio=   84.34
  [vs_tipo_B] gen 23/25  mejor=  196.80  medio=   78.12
  [vs_tipo_B] gen 24/25  mejor=  195.65  medio=   77.06
  [vs_tipo_B] gen 25/25  mejor=  198.35  medio=  113.80
  [vs_tipo_C] sensores congelados (IV.2 del PDF): escudo_objetivo
  [vs_tipo_C] gen  1/25  mejor=   81.62  medio=   -8.81
  [vs_tipo_C] gen  2/25  mejor=   82.51  medio=    9.45
  [vs_tipo_C] gen  3/25  mejor=  108.39  medio=    5.15
  [vs_tipo_C] gen  4/25  mejor=  173.02  medio=   18.71
  [vs_tipo_C] gen  5/25  mejor=   94.69  medio=    8.14
  [vs_tipo_C] gen  6/25  mejor=   99.52  medio=   10.37
  [vs_tipo_C] gen  7/25  mejor=   85.19  medio=   10.15
  [vs_tipo_C] gen  8/25  mejor=  169.79  medio=    7.38
  [vs_tipo_C] gen  9/25  mejor=  174.04  medio=   16.97
  [vs_tipo_C] gen 10/25  mejor=   96.93  medio=   23.27
  [vs_tipo_C] gen 11/25  mejor=  169.79  medio=   40.69
  [vs_tipo_C] gen 12/25  mejor=  170.51  medio=   44.82
  [vs_tipo_C] gen 13/25  mejor=  198.45  medio=   45.71
  [vs_tipo_C] gen 14/25  mejor=  169.01  medio=   77.09
  [vs_tipo_C] gen 15/25  mejor=  225.89  medio=   38.89
  [vs_tipo_C] gen 16/25  mejor=  221.66  medio=   83.34
  [vs_tipo_C] gen 17/25  mejor=  193.55  medio=   90.72
  [vs_tipo_C] gen 18/25  mejor=  198.91  medio=   81.91
  [vs_tipo_C] gen 19/25  mejor=  234.26  medio=  115.60
  [vs_tipo_C] gen 20/25  mejor=  230.83  medio=   91.47
  [vs_tipo_C] gen 21/25  mejor=  254.41  medio=  160.76
  [vs_tipo_C] gen 22/25  mejor=  252.20  medio=  123.92
  [vs_tipo_C] gen 23/25  mejor=  230.83  medio=  119.90
  [vs_tipo_C] gen 24/25  mejor=  254.41  medio=  111.30
  [vs_tipo_C] gen 25/25  mejor=  252.20  medio=  147.92
  [vs_humano_bot] sin sensores congelados
  [vs_humano_bot] gen  1/25  mejor=   14.85  medio=  -12.56
  [vs_humano_bot] gen  2/25  mejor=   23.55  medio=   -1.83
  [vs_humano_bot] gen  3/25  mejor=   39.16  medio=   -6.66
  [vs_humano_bot] gen  4/25  mejor=   12.78  medio=  -10.23
  [vs_humano_bot] gen  5/25  mejor=   42.08  medio=   -0.24
  [vs_humano_bot] gen  6/25  mejor=   58.06  medio=   -1.25
